0.0
1.0716133117322288,0.5109167804793442,-0.41903735235984996
1.061089095990088,0.518861434040095,-0.41767016980060806
1.050404440298016,0.5267274762370968,-0.41623964422721327
1.039558575149601,0.5345125133116262,-0.41474504234054316
1.0285507264056613,0.5422140877475115,-0.41318561591686365
1.0173801158546918,0.5498296757869112,-0.41156060144168877
1.0060459618301245,0.5573566848355923,-0.40986921973663853
0.9945474798893252,0.5647924507520806,-0.4081106755795302
0.9828838835596843,0.5721342350147615,-0.40628415731799744
0.9710543851576239,0.5793792217606916,-0.40438883647700447
0.9590581966868761,0.5865245146895577,-0.40242386736070057
0.9468945308229362,0.5935671338258757,-0.4003883866491518
0.9345626019912194,0.6005040121321653,-0.3982815129905903
0.922061627547131,0.6073319919654663,-0.39610234658993565
0.9093908290669885,0.6140478213691729,-0.3938499687944784
0.8965494337595572,0.6206481501917648,-0.3915234416777629
0.8835366760088406,0.6271295260235994,-0.38912180762287596
0.8703517990597438,0.6334883899425043,-0.38664408890654234
0.856994056859297,0.639721072058472,-0.3840892872856408
0.8434627160672928,0.6458237868473122,-0.38145638358800305
0.8297570582514804,0.6517926282626709,-0.3787443373096321
0.8158763822838632,0.6576235646153604,-0.3759520862207912
0.8018200069562018,0.6633124332085015,-0.3730785459837668
0.7875872738345139,0.6688549347165201,-0.37012260978550765
0.7731775503742353,0.6742466272956111,-0.3670831479887921
0.7585902333197538,0.67948292041286,-0.3639590078060818
0.7438247524142758,0.6845590683808249,-0.36074901300079476
0.7288805744484647,0.6894701635840341,-0.3574519636213728
0.7137572076790026,0.6942111293835537,-0.3540666357742478
0.6984542066512162,0.6987767126855573,-0.3505917814426303
0.6829711774631863,0.7031614761596918,-0.3470261283589692
0.6673077835123652,0.7073597900930041,-0.34336837993997205
0.651463751769685,0.7113658238653154,-0.3396172152942527
0.6354388796304842,0.7151735370322165,-0.3357712893139936
0.6192330423963492,0.7187766700023593,-0.3318292328635067
0.602846201447203,0.7221687342964906,-0.3277896530792559
0.5862784131687048,0.7253430023767485,-0.3236511337978017
0.5695298387063099,0.7282924970362129,-0.31941223613026376
0.5526007546242145,0.7310099803406237,-0.3150714992043037
0.5354915645549224,0.7334879421166624,-0.3106274410973401
0.5182028119333736,0.7357185879843339,-0.3060785599877564
0.5007351939185113,0.7376938269349199,-0.30142333555429746
0.48308957661487567,0.7394052584608465,-0.2966602306577027
0.46526701171735163,0.7408441592498024,-0.29178769334296634
0.4472687547135916,0.7420014694627584,-0.28680415920547464
0.42909628479091094,0.7428677786244176,-0.281708054169731
0.4107513266076268,0.743433311165359,-0.27649779773548694
0.3922358741028731,0.7436879116680336,-0.27117180675293096
0.3735522165338379,0.7436210298842334,-0.2657284997962089
0.3547029669450707,0.7432217056101109,-0.26016630221304177
0.33569109329087,0.742478553526776,-0.25448365193763645
0.31651995244861325,0.7413797481405426,-0.2486790061645235
0.29719332737796716,0.7399130089876891,-0.2427508489924791
0.2777154676978529,0.7380655863048892,-0.23669770016033412
0.2580911339693464,0.7358242474091239,-0.2305181250102981
0.23832564598770534,0.7331752640808468,-0.22421074582942419
0.218424935399569,0.7301044013024932,-0.21777425473599854
0.1983956029709524,0.7265969077722542,-0.21120742829486316
0.17824498083651602,0.7226375086916067,-0.20450914406382575
0.15798120005891678,0.7182104014156881,-0.19767839929211706
0.13761326381655029,0.7132992546595427,-0.19071433201094024
0.11715112651584207,0.7078872120718043,-0.18361624477496433
0.09660577908693885,0.7019569011216589,-0.1763836313313692
